TIMESTAMP_START,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,WS_F,RH
2005/2/21 6:30,-20.32,47.99,141.9,0.445,92.6,3.018,63.28
2005/2/21 7:00,-19.87,141.1,138.2,0.496,92.7,3.153,60.68
2005/2/21 7:30,-19.2,248,138.1,0.55,92.7,4.038,58.84
2005/2/21 8:00,-18.47,339.9,138.9,0.65,92.7,4.728,54.32
2005/2/21 8:30,-18.14,395.3,144.5,0.708,92.7,5.901,51.59
2005/2/21 9:00,-17.47,539.3,152.9,0.809,92.7,5.883,47.78
2005/2/21 9:30,-16.88,533.3,168.7,0.893,92.7,5.554,45.16
2005/2/21 10:00,-16.25,587.8,173.5,0.982,92.7,5.414,42.79
2005/2/21 10:30,-15.71,636.1,171.7,1.066,92.7,5.626,40.62
2005/2/21 11:00,-15.3,610.6,188.4,1.128,92.6,6.337,39.31
2005/2/21 11:30,-14.79,566.8,182.6,1.246,92.6,6.652,35.75
2005/2/21 12:00,-14.42,624.8,185.5,1.311,92.5,7.131,34.4
2005/2/21 12:30,-13.86,590.5,181.3,1.374,92.5,5.782,34.36
2005/2/21 13:00,-13.43,543.5,182.4,1.432,92.5,5.462,33.96
2005/2/21 13:30,-13.29,475.5,182.7,1.465,92.5,6.385,33.19
2005/2/21 14:00,-13.11,364.7,173,1.479,92.5,5.172,33.53
2005/2/21 14:30,-13.1,328.9,172,1.469,92.5,5.572,34.03
2005/2/21 15:00,-13.09,182.1,188.4,1.467,92.5,4.569,34.2
2005/2/21 15:30,-13.08,144.3,205.7,1.429,92.5,4.39,35.96
2005/2/21 16:00,-13.05,100.6,199.8,1.43,92.5,4.203,36.05
2005/2/22 6:00,-15,6.181,152.6,0.461,92.5,3.197,75.81
2005/2/22 6:30,-14.54,63.89,156.9,0.513,92.5,3.11,74.1
2005/2/22 7:00,-13.64,142.3,164.1,0.663,92.5,3.04,68.89
2005/2/22 7:30,-12.75,208.8,163.5,0.828,92.4,2.01,63.87
2005/2/22 8:00,-11.96,273.9,167.1,1.013,92.4,2.148,58.55
2005/2/22 8:30,-10.77,416.1,165.4,1.327,92.4,2.974,50.63
2005/2/22 9:00,-9.79,379,181.7,1.577,92.4,2.261,45.72
2005/2/22 9:30,-10.35,531.4,179.3,1.295,92.4,1.105,53.41
2005/2/22 10:00,-9.14,496.2,197.2,1.747,92.4,2.469,42.88
2005/2/22 10:30,-8.1,429.5,214.3,2.026,92.3,3.127,38.95
2005/2/22 11:00,-7.769,447.4,212.8,1.983,92.2,2.743,41.76
2005/2/22 11:30,-7.531,394.2,214.5,1.936,92.2,2.412,44.19
2005/2/22 12:00,-7.527,366.5,215.5,1.942,92.1,2.328,44.03
2005/2/22 12:30,-8.64,307,229.4,1.699,92,2.665,46.59
2005/2/22 13:00,-8.77,209.1,241.3,1.66,92,2.347,47.28
2005/2/22 13:30,-9.06,174.5,247.9,1.6,92,2.091,48.02
2005/2/22 14:00,-9.22,141.7,249.8,1.611,91.9,2.263,47.01
2005/2/22 14:30,-9.23,104.4,250.7,1.639,91.9,1.744,46.04
2005/2/22 15:00,-9.27,68.66,256.1,1.678,91.9,1.567,44.58
2005/2/22 15:30,-9.58,40.19,258.7,1.137,91.9,1.383,61.52
2005/2/22 16:00,-10.16,22.04,259.2,0.707,91.9,1.041,74.96
2005/2/23 6:00,-20.25,7.426,131.8,0.403,92.3,3.042,66.98
2005/2/23 6:30,-20.09,71.61,130.7,0.432,92.4,3.278,65.09
2005/2/23 7:00,-19.37,162.7,132.6,0.518,92.4,3.406,60.66
2005/2/23 7:30,-18.74,247.2,139.5,0.566,92.4,3.297,59.28
2005/2/23 8:00,-18.31,337.4,143.7,0.57,92.5,3.549,60.45
2005/2/23 8:30,-17.89,455.7,143.1,0.628,92.5,4.336,57.98
2005/2/23 9:00,-17.56,524.7,149.4,0.701,92.5,4.744,54.42
2005/2/23 9:30,-17.05,608.7,159.4,0.777,92.5,5.283,51.56
2005/2/23 10:00,-16.48,668.3,166.6,0.853,92.5,5.222,49.36
2005/2/23 10:30,-16.37,588.6,163.1,0.894,92.5,5.59,47.37
2005/2/23 11:00,-15.77,742.1,169.7,0.984,92.5,4.562,44.96
2005/2/23 11:30,-15.88,725.8,176.1,0.963,92.5,5.47,45.62
2005/2/23 12:00,-15.45,672.5,174.7,1.006,92.5,4.967,45.2
2005/2/23 12:30,-15.18,622.8,170.2,1.082,92.5,5.291,42.38
2005/2/23 13:00,-15.05,557.3,184.2,1.104,92.5,5.009,41.82
2005/2/23 13:30,-14.46,568.1,173.5,1.205,92.5,4.124,39.51
2005/2/23 14:00,-14.69,404.3,178.4,1.172,92.5,4.716,40.07
2005/2/23 14:30,-14.66,286.3,170.4,1.152,92.6,4.723,41.22
2005/2/23 15:00,-14.65,226.8,171.2,1.148,92.6,4.426,41.45
2005/2/23 15:30,-14.6,219.6,145.5,1.138,92.6,4.469,42.22
2005/2/23 16:00,-14.88,123.9,141.3,1.051,92.6,3.557,45.39
2005/2/24 6:00,-21.4,9.27,136.5,0.438,92.6,2.425,60.28
2005/2/24 6:30,-21.47,71.15,136,0.425,92.6,1.704,61.22
2005/2/24 7:00,-20.54,168.8,138.1,0.499,92.6,1.54,58.04
2005/2/24 7:30,-18.37,270.6,142.4,0.698,92.6,0.594,51.38
2005/2/24 8:00,-15.22,369.3,146.4,1.057,92.5,2.395,43.49
2005/2/24 8:30,-13.87,466.9,150.2,1.303,92.5,2.916,37.68
2005/2/24 9:00,-13.25,542.4,153,1.472,92.5,3.949,33.11
2005/2/24 9:30,-12.88,596.1,158.5,1.56,92.5,4.109,31.21
2005/2/24 10:00,-12.55,638.2,170.3,1.628,92.5,4.519,30.11
2005/2/24 10:30,-12.53,647.9,181.2,1.632,92.5,5.276,30.05
2005/2/24 11:00,-12,696,185.7,1.741,92.4,4.444,28.53
2005/2/24 11:30,-11.62,687.9,191.1,1.824,92.4,4.503,27.37
2005/2/24 12:00,-11.09,624.9,187.4,1.924,92.4,3.283,26.56
2005/2/24 12:30,-11.1,680.1,168,1.894,92.3,4.091,27.67
2005/2/24 13:00,-10.72,644.5,159.5,1.98,92.3,3.894,26.63
2005/2/24 13:30,-10.66,548,160.4,1.986,92.3,4.126,26.75
2005/2/24 14:00,-10.67,465.1,159.9,1.974,92.3,4.665,27.15
2005/2/24 14:30,-10.59,418.6,157.5,1.992,92.3,4.469,26.95
2005/2/24 15:00,-10.46,331.4,155.1,2.039,92.3,4.274,26
2005/2/24 15:30,-10.41,229.5,154.2,2.097,92.3,3.541,24.2
2005/2/24 16:00,-10.68,130,156.7,2.081,92.4,3.653,23.13
2005/2/25 6:00,-17.9,9.47,153.8,0.672,92.5,2.742,55.02
2005/2/25 6:30,-17.87,76.72,145.6,0.679,92.5,2.903,54.62
2005/2/25 7:00,-17.14,160.9,139.4,0.774,92.5,3.199,51.41
2005/2/25 7:30,-16.36,290.9,137.6,0.916,92.5,3.438,46.12
2005/2/25 8:00,-15.43,390.3,140.9,1.075,92.5,4.208,41.52
2005/2/25 8:30,-15.18,473.7,143.2,1.109,92.5,5.369,40.93
2005/2/25 9:00,-14.87,536.9,150.3,1.143,92.6,5.201,40.66
2005/2/25 9:30,-14.66,463.4,158.7,1.186,92.6,4.862,39.47
2005/2/25 10:00,-14.31,692.3,152.7,1.298,92.6,4.737,35.65
2005/2/25 10:30,-14.41,717.7,149.8,1.33,92.6,5.691,33.5
2005/2/25 11:00,-13.84,768.4,154.4,1.423,92.6,4.684,32.13
2005/2/25 11:30,-13.65,744.9,157.6,1.457,92.6,5.249,31.6
2005/2/25 12:00,-13.51,715.1,162.7,1.48,92.6,5.508,31.28
2005/2/25 12:30,-13.3,700.3,157.9,1.53,92.6,6.022,30.17
2005/2/25 13:00,-13.02,688.2,157.2,1.595,92.6,5.387,28.88
2005/2/25 13:30,-12.78,623.5,151.9,1.65,92.6,5.01,27.85
2005/2/25 14:00,-12.93,538.2,155.1,1.622,92.6,5.055,28.2
2005/2/25 14:30,-12.74,451.8,155.9,1.614,92.6,4.258,29.64
2005/2/25 15:00,-12.8,350.5,154,1.585,92.6,4.382,30.57
2005/2/25 15:30,-13.35,223.9,151.5,1.455,92.7,4.778,33.35
2005/2/25 16:00,-13.85,126.1,146.7,1.297,92.7,3.994,38.09
2005/2/26 6:00,-18.5,7.03,161.5,0.465,93.1,3.433,67.21
2005/2/26 6:30,-18.45,41.93,146.3,0.481,93.1,3.134,66.25
2005/2/26 7:00,-17.81,166.6,143.6,0.547,93.1,3.022,63.67
2005/2/26 7:30,-16.5,283.7,146,0.708,93.1,3.172,57.9
2005/2/26 8:00,-15.58,373,149.6,0.836,93.1,3.201,53.96
2005/2/26 8:30,-14.67,472,151.4,1.001,93.2,3.613,48.89
2005/2/26 9:00,-14.34,556.4,153.6,1.065,93.2,3.915,47.06
2005/2/26 9:30,-13.66,633.9,156.4,1.182,93.2,3.76,44.43
2005/2/26 10:00,-13.33,692.9,158.6,1.291,93.2,4.598,40.93
2005/2/26 10:30,-13.06,727.6,159.1,1.371,93.2,4.727,38.65
2005/2/26 11:00,-12.69,750.3,160,1.452,93.1,4.105,36.94
2005/2/26 11:30,-12.31,756.4,160.1,1.561,93.1,4.615,34.28
2005/2/26 12:00,-11.65,746.3,160.6,1.684,93.1,4.207,32.77
2005/2/26 12:30,-11.3,716.3,160.3,1.756,93.1,3.862,31.84
2005/2/26 13:00,-11.11,656.6,159.3,1.777,93.1,4.435,32.07
2005/2/26 13:30,-10.87,592.6,160,1.799,93.1,4.357,32.55
2005/2/26 14:00,-10.51,516.8,159.6,1.862,93.1,4.045,32.15
2005/2/26 14:30,-10.25,439.1,157.1,1.941,93.1,3.995,30.73
2005/2/26 15:00,-10.23,351.8,155.2,1.961,93.1,4.044,30.11
2005/2/26 15:30,-10.53,252.5,152.6,1.891,93.1,4.54,30.99
2005/2/26 16:00,-10.69,147.2,151,1.854,93.1,3.151,31.47
2005/2/27 6:00,-12.74,15.48,159.5,1.378,93,4.52,39.92
2005/2/27 6:30,-12.33,89.9,158.8,1.448,93,4.889,38.94
2005/2/27 7:00,-11.67,188.7,160.3,1.564,93,5.899,37.48
2005/2/27 7:30,-10.8,292.9,163.1,1.724,93,5.438,35.72
2005/2/27 8:00,-9.9,394.9,166.1,1.886,92.9,4.863,34.54
2005/2/27 8:30,-8.77,487.3,169.4,2.126,92.9,5.651,32.49
2005/2/27 9:00,-8.14,566.4,172.3,2.274,92.9,5.069,31.27
2005/2/27 9:30,-7.458,630.4,175,2.403,92.9,5.672,31.13
2005/2/27 10:00,-7.434,683.2,176.5,2.382,92.9,5.438,31.85
2005/2/27 10:30,-6.669,720,179.1,2.552,92.9,4.972,31.19
2005/2/27 11:00,-6.33,743.4,180.3,2.631,92.8,5.415,30.88
2005/2/27 11:30,-5.999,729.7,181.5,2.718,92.8,6.081,30.37
2005/2/27 12:00,-5.789,677.1,189.4,2.773,92.8,6.197,30.1
2005/2/27 12:30,-5.457,672.6,207.4,2.867,92.8,5.661,29.55
2005/2/27 13:00,-5.401,631.5,188.7,2.96,92.8,6.123,27.56
2005/2/27 13:30,-5.355,634.1,182.6,2.963,92.8,6.247,27.75
2005/2/27 14:00,-5.215,546,193.5,2.957,92.8,5.777,28.67
2005/2/27 14:30,-5.822,301.1,194.3,2.807,92.8,6.997,29.06
2005/2/27 15:00,-6.541,142.2,181.4,2.604,92.9,6.176,30.48
2005/2/27 15:30,-6.863,86,188.9,2.442,92.9,6.217,33.15
2005/2/27 16:00,-7.109,57.13,186.9,2.339,92.9,5.558,34.74
2005/2/28 5:30,-14.49,7.65,149,0.533,93.2,2.381,73.17
2005/2/28 6:00,-14.91,15.3,147.2,0.483,93.2,2.192,74.83
2005/2/28 6:30,-14.72,93.8,146,0.464,93.2,2.153,76.18
2005/2/28 7:00,-13.93,197.1,146.7,0.544,93.2,2.215,73.88
2005/2/28 7:30,-13.03,303.7,148.8,0.668,93.2,2.298,70.17
2005/2/28 8:00,-12.38,407.2,150.7,1.049,93.2,2.987,55.58
2005/2/28 8:30,-11.83,498.1,154.7,1.363,93.2,3.063,44.79
2005/2/28 9:00,-11.25,579.1,159.6,1.521,93.2,2.869,41.19
2005/2/28 9:30,-10.58,608.7,169.8,1.644,93.2,2.99,39.75
2005/2/28 10:00,-10.27,590.6,166.2,1.91,93.2,3.739,31.71
2005/2/28 10:30,-10.22,677.9,191.2,1.858,93.2,5.265,33.84
2005/2/28 11:00,-10.13,559.1,215.1,1.835,93.2,4.419,35.13
2005/2/28 11:30,-10.03,607.5,207.4,1.901,93.1,5.257,33.34
2005/2/28 12:00,-9.93,648.8,212.5,1.818,93.1,5.012,36.76
2005/2/28 12:30,-9.5,515.7,210.9,1.986,93.1,4.755,33.22
2005/2/28 13:00,-9.92,408.5,208,1.734,93.1,4.897,39.72
2005/2/28 13:30,-10.06,321,208.2,1.618,93.1,5.015,43.13
2005/2/28 14:00,-10.26,205.6,220,1.491,93.1,4.563,46.75
2005/2/28 14:30,-10.16,225.2,232.1,1.407,93.1,4.006,50.13
2005/2/28 15:00,-10.23,245,231.3,1.478,93.2,4.554,47.35
2005/2/28 15:30,-9.76,264.8,188.2,1.759,93.2,4.88,39.63
2005/2/28 16:00,-10.45,88.1,163.1,1.501,93.2,4.051,45.56
2005/3/1 5:30,-18.26,0.115,141.5,0.549,93.5,2.639,62.09
2005/3/1 6:00,-18.25,22.76,141.1,0.558,93.5,2.822,61.48
2005/3/1 6:30,-17.71,102.4,140.9,0.63,93.5,2.767,58.47
2005/3/1 7:00,-16.42,205,142.7,0.791,93.5,2.418,53.29
2005/3/1 7:30,-14.78,312,145.9,1.038,93.6,2.203,46.5
2005/3/1 8:00,-13.55,413.6,149.5,1.251,93.5,2.29,41.72
2005/3/1 8:30,-12.68,503.2,153.7,1.394,93.5,2.247,39.51
2005/3/1 9:00,-12,585,156,1.598,93.6,2.772,34.37
2005/3/1 9:30,-11.71,656.8,159.1,1.66,93.5,3.21,33.42
2005/3/1 10:00,-11.29,710.2,161.7,1.741,93.5,3.494,32.49
2005/3/1 10:30,-10.72,744.8,164,1.864,93.5,3.024,30.95
2005/3/1 11:00,-10.32,769.4,164.6,1.943,93.5,3.386,30.26
2005/3/1 11:30,-9.66,772.8,166.3,2.091,93.4,2.939,28.8
2005/3/1 12:00,-9.43,755.2,166.1,2.154,93.4,3.26,27.95
2005/3/1 12:30,-9.04,727.2,165.3,2.267,93.3,3.97,26.49
2005/3/1 13:00,-8.57,676.9,165,2.37,93.3,3.847,25.92
2005/3/1 13:30,-8.62,621.4,163.8,2.367,93.3,4.228,25.71
2005/3/1 14:00,-8.12,546.7,163,2.492,93.3,3.664,24.8
2005/3/1 14:30,-8.22,460.9,161.2,2.483,93.3,4.09,24.49
2005/3/1 15:00,-8.35,363.3,159.5,2.432,93.3,4.488,25.29
2005/3/1 15:30,-8.37,258.4,157.9,2.433,93.3,4.339,25.12
2005/3/1 16:00,-8.44,153.8,157.2,2.39,93.3,3.949,26.05
2005/3/2 5:30,-18.99,0.191,133.4,0.472,93.7,2.835,65.3
2005/3/2 6:00,-19.05,25.13,133,0.494,93.7,2.935,63.48
2005/3/2 6:30,-18.55,106.2,133.1,0.574,93.8,2.321,59.39
2005/3/2 7:00,-17.23,208.3,135.9,0.74,93.8,1.81,53.19
2005/3/2 7:30,-15.74,313.5,139.4,0.957,93.8,1.868,46.61
2005/3/2 8:00,-14.87,417.6,142.5,1.098,93.8,2.885,43
2005/3/2 8:30,-14.36,512.3,145.5,1.206,93.8,3.383,39.95
2005/3/2 9:00,-13.89,596.2,147.9,1.354,93.8,3.519,35.17
2005/3/2 9:30,-13.37,659.1,151,1.423,93.8,3.626,34.68
2005/3/2 10:00,-13.12,711.9,154.5,1.446,93.8,3.146,34.97
2005/3/2 10:30,-12.3,758.1,157.1,1.635,93.8,2.735,31.22
2005/3/2 11:00,-12.05,764.7,158.1,1.696,93.7,2.535,30.09
2005/3/2 11:30,-11.77,772.6,158.9,1.744,93.7,2.854,29.69
2005/3/2 12:00,-11.19,764.9,160,1.863,93.7,2.748,28.33
2005/3/2 12:30,-11.15,682.7,161.5,1.858,93.6,3.074,28.76
2005/3/2 13:00,-10.7,606.2,164.1,1.925,93.6,2.857,28.79
2005/3/2 13:30,-10.66,597,169.9,1.92,93.6,3.015,29.2
2005/3/2 14:00,-10.06,558.5,161.9,2.055,93.6,2.856,27.74
2005/3/2 14:30,-10.24,470.4,157.5,2.023,93.6,3.717,27.85
2005/3/2 15:00,-10.36,355.3,153.5,2.007,93.6,3.735,27.74
2005/3/2 15:30,-10.51,246.9,151.4,1.996,93.6,4.074,27.27
2005/3/2 16:00,-10.73,133.6,152.2,1.934,93.5,3.481,28.28
2005/3/3 5:30,-16.86,0.375,159.3,0.816,93.4,3.056,49.99
2005/3/3 6:00,-16.67,23.71,158.8,0.839,93.4,3.151,49.36
2005/3/3 6:30,-16.28,87.4,154,0.886,93.4,2.717,48.27
2005/3/3 7:00,-15.55,137.1,152.8,0.985,93.4,2.224,45.9
2005/3/3 7:30,-14.6,261.6,152.5,1.123,93.4,1.474,42.97
2005/3/3 8:00,-13.02,290.7,156,1.373,93.5,0.612,38.78
2005/3/3 8:30,-12.21,410.6,165.4,1.504,93.4,0.772,37.2
2005/3/3 9:00,-11.27,391.2,171.1,1.656,93.4,1.004,35.88
2005/3/3 9:30,-10.75,469.8,184.5,1.71,93.4,1.951,36.48
2005/3/3 10:00,-10.44,533.2,185.8,1.819,93.4,1.706,34.09
2005/3/3 10:30,-9.33,648.6,205.2,2.046,93.4,1.393,32.1
2005/3/3 11:00,-9.3,584.9,192.7,2.157,93.3,2.362,28.58
2005/3/3 11:30,-8.78,593.6,185.3,2.317,93.3,2.985,26.38
2005/3/3 12:00,-8.08,757.7,181.1,2.489,93.3,2.419,25.13
2005/3/3 12:30,-7.679,706.5,174.7,2.576,93.2,3.104,24.89
2005/3/3 13:00,-7.503,679.7,183.7,2.59,93.2,3.027,25.51
2005/3/3 13:30,-7.437,576.1,216.8,2.548,93.3,3.206,27.09
2005/3/3 14:00,-7.944,276.6,218.3,2.41,93.3,4.102,28.27
2005/3/3 14:30,-7.951,239.2,204.7,2.412,93.3,3.537,28.17
2005/3/3 15:00,-7.872,206.4,179.5,2.447,93.3,3.268,27.57
2005/3/3 15:30,-7.801,173.1,168.4,2.459,93.3,2.951,27.6
2005/3/3 16:00,-7.921,122.3,163.8,2.387,93.3,2.776,29.08
2005/3/3 16:30,-8.57,24.85,163,2.193,93.3,2.053,31.44
2005/3/4 5:30,-17.5,0.851,212,0.41,93.3,1.783,73.43
2005/3/4 6:00,-17.47,15.28,192.3,0.376,93.3,1.343,75.71
2005/3/4 6:30,-17.18,66.9,202.7,0.356,93.3,1.563,77.59
2005/3/4 7:00,-15.63,124.6,216.9,0.417,93.3,1.144,76.91
2005/3/4 7:30,-15.13,231,188.1,0.559,93.4,0.539,70.34
2005/3/4 8:00,-14.23,369,196,0.608,93.4,0.754,70.06
2005/3/4 8:30,-12.69,351.1,227.8,0.734,93.4,1.147,68.12
2005/3/4 9:00,-11.61,499.5,212.3,0.934,93.4,1.101,62.84
2005/3/4 9:30,-11.23,534.6,199.9,0.907,93.3,1.472,65
2005/3/4 10:00,-10.35,618.7,188.9,1.057,93.3,1.706,61.98
2005/3/4 10:30,-10.04,377.3,238.8,1.157,93.3,1.808,59.39
2005/3/4 11:00,-9.42,484.8,245.6,1.271,93.3,1.928,57.52
2005/3/4 11:30,-9.96,391.2,255.1,1.007,93.3,2.308,64.87
2005/3/4 12:00,-9.26,444,244.2,1.16,93.2,2.281,61.73
2005/3/4 12:30,-9.43,405.4,245.1,1.114,93.2,2.578,62.74
2005/3/4 13:00,-8.84,376.5,244.8,1.483,93.2,2.449,52.66
2005/3/4 13:30,-9.11,307.4,230.2,1.467,93.2,2.754,52.17
2005/3/4 14:00,-8.71,456.7,195.2,1.66,93.2,3.481,47.55
2005/3/4 14:30,-8.75,320.5,184,1.648,93.2,2.924,47.75
2005/3/4 15:00,-9.08,327.2,167.8,1.624,93.2,4.2,47.16
2005/3/4 15:30,-9.06,243.9,164.4,1.709,93.2,3.49,44.49
2005/3/4 16:00,-9.3,143.2,160.5,1.746,93.3,3.381,42.21
2005/3/4 16:30,-9.84,55.01,160.8,1.517,93.3,3.484,47.59
2005/3/5 5:30,-22.14,0.629,142.2,0.231,93.3,1.618,77.6
2005/3/5 6:00,-21.98,31.59,142,0.242,93.3,1.931,76.88
2005/3/5 6:30,-20.99,112.6,142,0.297,93.3,1.022,74.02
2005/3/5 7:00,-19.16,211.4,143.9,0.41,93.3,0.374,69.39
2005/3/5 7:30,-17.16,314.7,146.5,0.586,93.3,0.198,63.14
2005/3/5 8:00,-15.59,413.9,149.9,0.74,93.4,0.478,59.2
2005/3/5 8:30,-14.02,507.3,155.3,0.895,93.3,1.058,56.68
2005/3/5 9:00,-12.35,587.6,159.3,1.137,93.3,0.979,51.98
2005/3/5 9:30,-10.85,653.9,165.1,1.389,93.3,0.896,48
2005/3/5 10:00,-9.57,700.3,168.7,1.619,93.2,1.467,45.24
2005/3/5 10:30,-8.94,730,172.8,1.726,93.2,1.747,44.47
2005/3/5 11:00,-7.677,752.1,175,2.11,93.1,2.086,38.47
2005/3/5 11:30,-6.193,775.6,175.2,2.753,93.1,3.061,28.44
2005/3/5 12:00,-5.444,769.9,175.3,3.022,93,3.245,25.8
2005/3/5 12:30,-4.964,742.9,173.2,3.352,93,4.509,20.65
2005/3/5 13:00,-4.46,689.4,174.5,3.533,93,3.866,19.51
2005/3/5 13:30,-4.109,628,172.4,3.696,93,4.524,17.99
2005/3/5 14:00,-4.018,555.9,172.5,3.676,93,4.119,19
2005/3/5 14:30,-3.739,468.3,171.2,3.783,93,4.261,18.36
2005/3/5 15:00,-3.689,368.3,170.8,3.844,93,4.06,17.36
2005/3/5 15:30,-3.601,265.1,169.2,3.927,93,4.018,16.14
2005/3/5 16:00,-3.939,160.5,167.7,3.815,93,3.701,16.43
2005/3/5 16:30,-4.331,67.93,167.4,3.682,93,3.894,16.92
2005/3/6 5:30,-7.632,1.214,173.3,2.51,92.9,3.988,27.08
2005/3/6 6:00,-7.515,39.9,173.4,2.548,92.9,4.465,26.64
2005/3/6 6:30,-7.075,127.9,173.7,2.67,92.9,4.081,25.72
2005/3/6 7:00,-6.304,231.2,176.1,2.916,92.9,4.551,23.53
2005/3/6 7:30,-5.545,329.9,178.8,3.194,92.9,5.76,20.97
2005/3/6 8:00,-4.88,430.1,181.9,3.417,92.9,5.869,19.64
2005/3/6 8:30,-3.93,525.4,184.9,3.729,92.9,5.251,18.36
2005/3/6 9:00,-3.089,609,188.5,4.002,92.9,5.079,17.74
2005/3/6 9:30,-2.247,672.5,191.9,4.296,92.8,4.664,17.06
2005/3/6 10:00,-1.459,727.9,194.3,4.58,92.8,4.924,16.59
2005/3/6 10:30,-0.711,770.9,197.2,4.851,92.7,5.049,16.37
2005/3/6 11:00,-0.046,793.3,198.5,5.102,92.7,5.412,16.22
2005/3/6 11:30,0.677,796.7,199.6,5.416,92.6,5.339,15.61
2005/3/6 12:00,1.709,782.6,201.6,5.889,92.6,4.42,14.82
2005/3/6 12:30,2.039,753.4,200.4,6.009,92.5,5.475,15.11
2005/3/6 13:00,2.718,703.2,201,6.327,92.5,5.135,14.84
2005/3/6 13:30,3.227,646.1,200.3,6.531,92.5,5.048,15.22
2005/3/6 14:00,3.571,568.6,199.3,6.677,92.4,4.672,15.41
2005/3/6 14:30,3.639,484,197.2,6.682,92.4,5.307,15.75
2005/3/6 15:00,3.642,388.4,194.5,6.637,92.4,6.065,16.33
2005/3/6 15:30,3.692,285,193.4,6.618,92.4,5.442,16.86
2005/3/6 16:00,3.485,179.7,192.6,6.416,92.4,4.924,18.22
2005/3/6 16:30,2.92,81,191.6,6.024,92.4,5.009,20.07
2005/3/7 5:30,-4.03,0.332,279.3,1.753,92.5,4.251,61.33
2005/3/7 6:00,-4.355,13.83,268,1.508,92.5,4.914,65.92
2005/3/7 6:30,-4.844,69.24,241.7,1.144,92.6,4.633,73.17
2005/3/7 7:00,-4.735,168.9,232.1,1.125,92.6,5.252,73.83
2005/3/7 7:30,-4.505,224.8,245.6,1.159,92.6,5.255,73.51
2005/3/7 8:00,-4.202,236.4,270,1.248,92.6,4.322,72.12
2005/3/7 8:30,-5.057,160.7,281.2,0.923,92.6,5.06,77.99
2005/3/7 9:00,-5.781,442.8,244.5,0.875,92.6,5.56,77.95
2005/3/7 9:30,-5.149,465.7,238.1,1.298,92.6,5.787,68.83
2005/3/7 10:00,-4.537,587.8,233.6,1.951,92.6,6.498,55.3
2005/3/7 10:30,-4.855,679.4,213.2,2.792,92.7,5.299,34.45
2005/3/7 11:00,-4.666,601.6,221.4,2.803,92.7,6.124,35.13
2005/3/7 11:30,-4.922,641.9,214.1,2.904,92.6,6.555,31.47
2005/3/7 12:00,-5.074,673.4,205.6,2.994,92.7,6.444,28.54
2005/3/7 12:30,-4.909,680.5,206.1,3.014,92.7,5.923,28.96
2005/3/7 13:00,-5,632.5,197.9,2.994,92.7,6.303,28.93
2005/3/7 13:30,-5.079,520.3,214.4,3.063,92.7,6.269,26.87
2005/3/7 14:00,-5.026,473.4,201,3.14,92.7,6.438,25.32
2005/3/7 14:30,-5.143,350.5,209.5,3.158,92.7,6.131,24.23
2005/3/7 15:00,-5.379,215.1,225.3,3.12,92.7,5.997,23.79
2005/3/7 15:30,-5.764,130.3,223.1,3.049,92.7,5.281,23.3
2005/3/7 16:00,-6.068,97.5,210.1,2.955,92.7,5.063,23.92
2005/3/7 16:30,-6.429,51.41,205,2.817,92.8,5.676,25.43
2005/3/8 5:30,-8.81,1.224,212,2.168,92.6,3.875,30.96
2005/3/8 6:00,-9.35,36.07,176.4,1.716,92.7,5.473,42.96
2005/3/8 6:30,-9.73,60.59,232.9,1.401,92.7,6.109,52.02
2005/3/8 7:00,-10.19,119.3,229.8,1.265,92.8,5.095,55.07
2005/3/8 7:30,-10.34,195.1,236.9,1.123,92.8,5.36,59.65
2005/3/8 8:00,-10.25,403.8,184.2,1.258,92.9,5.718,55.1
2005/3/8 8:30,-10.57,457.2,205.7,1.22,92.9,6.356,55.34
2005/3/8 9:00,-11.38,229.8,245.2,0.911,93,5.27,64.41
2005/3/8 9:30,-11.06,350.6,227,1.277,93,5.555,51.4
2005/3/8 10:00,-10.83,572.7,199.9,1.579,92.9,5.81,40.97
2005/3/8 10:30,-10.49,548.1,218.7,1.823,92.9,5.628,33.68
2005/3/8 11:00,-10.35,519.7,220.5,1.862,92.9,5.593,33.01
2005/3/8 11:30,-10.12,681,214.8,1.988,92.9,6.394,29.78
2005/3/8 12:00,-9.75,554,210.3,2.057,92.9,5.185,29.45
2005/3/8 12:30,-9.54,501.3,229,2.118,92.8,5.249,28.55
2005/3/8 13:00,-9.76,335.3,208.5,2.046,92.8,5.783,29.78
2005/3/8 13:30,-9.62,414.9,203.1,2.109,92.8,6.027,28.39
2005/3/8 14:00,-9.2,445.1,202.4,2.259,92.9,5.847,25.82
2005/3/8 14:30,-9.49,209,192.7,2.145,92.9,6.535,27.92
2005/3/8 15:00,-9.77,201.8,185.6,2.036,92.9,7.204,30.04
2005/3/8 15:30,-9.92,123,193,1.95,92.9,6.46,32.19
2005/3/8 16:00,-9.7,159.1,200.9,1.997,92.9,6.68,31.77
2005/3/8 16:30,-10.22,37.77,197.6,1.75,92.9,5.476,37.68
2005/3/9 5:30,-13.07,2.02,170.3,1.102,93,1.804,50.64
2005/3/9 6:00,-13.07,38.9,169.6,1.109,93,1.508,50.35
2005/3/9 6:30,-12.36,119.7,192.7,1.255,93,1.504,46.93
2005/3/9 7:00,-11.14,144.3,221.2,1.537,93,2.238,41.09
