SW_IN_FF,SW_IN_F
26.31034483,24.72413793
24.72413793,20.50862069
20.50862069,20.31896552
20.31896552,23.38793103
23.38793103,21.38793103
21.38793103,21.52586207
21.52586207,24.93103448
24.93103448,19.54310345
19.54310345,14.04310345
14.04310345,10.05172414
10.05172414,5.474137931
5.474137931,2.976724138
2.029310345,6.29137931
6.29137931,12.74137931
12.74137931,18.37068966
18.37068966,18.06034483
18.06034483,19.93965517
19.93965517,25.37068966
25.37068966,34.81034483
34.81034483,39.62068966
39.62068966,40.19827586
40.19827586,46.27586207
46.27586207,33.31896552
33.31896552,30.18965517
30.18965517,31.89655172
31.89655172,30.22413793
30.22413793,27.75
27.75,24.92241379
24.92241379,17.67241379
17.67241379,13.06896552
13.06896552,10.09482759
10.09482759,6.622413793
6.622413793,2.864655172
0.101810345,2.718103448
2.718103448,8.663793103
8.663793103,16.09482759
16.09482759,23.80172414
23.80172414,26.67241379
26.67241379,31.43103448
31.43103448,39.15517241
39.15517241,48.11206897
48.11206897,52.03448276
52.03448276,50.80172414
50.80172414,48.95689655
48.95689655,47.92241379
47.92241379,51.8362069
51.8362069,48.4137931
48.4137931,44.87068966
44.87068966,38.3362069
38.3362069,34.70689655
34.70689655,32.25862069
32.25862069,25.6637931
25.6637931,17.15517241
17.15517241,10.78448276
10.78448276,4.470689655
0.197068966,3.238793103
3.238793103,8.577586207
8.577586207,18.55172414
18.55172414,29.56896552
29.56896552,38.34482759
38.34482759,45.93965517
45.93965517,52.5
52.5,57.90517241
57.90517241,60.63793103
60.63793103,65.76724138
65.76724138,67.60344828
67.60344828,67.77586207
67.77586207,67.31896552
67.31896552,64.56896552
64.56896552,60.64655172
60.64655172,55.46551724
55.46551724,48.89655172
48.89655172,41.4137931
41.4137931,33.00862069
33.00862069,23.92241379
23.92241379,14.37068966
14.37068966,6.109482759
0.31112069,4.387931034
4.387931034,11.53448276
11.53448276,20.09482759
20.09482759,28.74137931
28.74137931,37.3362069
37.3362069,45.06034483
45.06034483,51.86206897
51.86206897,58.12931034
58.12931034,62.68965517
62.68965517,65.87931034
65.87931034,67.56896552
67.56896552,67.81034483
67.81034483,66.52586207
66.52586207,63.59482759
63.59482759,59.9137931
59.9137931,54.93965517
54.93965517,49.07758621
49.07758621,41.5862069
41.5862069,32.77586207
32.77586207,23.64655172
23.64655172,14.01724138
14.01724138,5.934482759
0.373448276,3.997413793
3.997413793,10.77586207
10.77586207,18.85344828
18.85344828,27.28448276
27.28448276,34.89655172
34.89655172,41.42241379
41.42241379,48.75
48.75,54.80172414
54.80172414,59.34482759
59.34482759,62.57758621
62.57758621,62.00862069
62.00862069,54.8362069
54.8362069,48.43103448
48.43103448,49.09482759
49.09482759,39.52586207
39.52586207,34.21551724
34.21551724,30.25
30.25,26.57758621
26.57758621,18.90517241
18.90517241,10.35344828
10.35344828,6.702586207
6.702586207,3.625862069
1.693103448,5.214655172
5.214655172,8.344827586
8.344827586,13.10344828
13.10344828,23.05172414
23.05172414,36.02586207
36.02586207,41.28448276
41.28448276,38.34482759
38.34482759,40.03448276
40.03448276,20.93103448
20.93103448,33.64655172
33.64655172,27.95689655
27.95689655,28.04310345
28.04310345,24.80172414
24.80172414,27.68965517
27.68965517,24.12068966
24.12068966,13.62931034
13.62931034,12.51724138
12.51724138,3.056896552
3.056896552,6.842241379
6.842241379,3.540517241
2.139655172,3.368965517
3.368965517,26.18965517
26.18965517,21.15517241
21.15517241,36.37068966
36.37068966,16.93103448
16.93103448,23.46551724
23.46551724,32.14655172
32.14655172,28.3362069
28.3362069,19.61206897
19.61206897,25.49137931
25.49137931,30.61206897
30.61206897,43.18965517
43.18965517,52.80172414
52.80172414,45.28448276
45.28448276,36.93965517
36.93965517,29.36206897
29.36206897,19.86206897
19.86206897,10.28448276
10.28448276,5.112068966
0.324482759,2.45
2.45,6.628448276
6.628448276,18.68103448
18.68103448,29.34482759
29.34482759,37.07758621
37.07758621,44.82758621
44.82758621,49.47413793
49.47413793,55.5
55.5,59.5
59.5,63.75862069
63.75862069,65.90517241
65.90517241,66.75
66.75,65.50862069
65.50862069,62.18965517
62.18965517,58.45689655
58.45689655,52.10344828
52.10344828,44.80172414
44.80172414,38.75862069
38.75862069,31.17241379
31.17241379,22.17241379
22.17241379,13.62068966
13.62068966,7.025862069
0.784482759,5.559482759
5.559482759,13.0862069
13.0862069,21.80172414
21.80172414,30.79310345
30.79310345,39.00862069
39.00862069,47.23275862
47.23275862,53.05172414
53.05172414,57.63793103
57.63793103,63.13793103
63.13793103,66.22413793
66.22413793,67.24137931
67.24137931,67.74137931
67.74137931,66.75
66.75,64.14655172
64.14655172,61.04310345
61.04310345,54.22413793
54.22413793,31.4137931
31.4137931,34.75862069
34.75862069,21.84482759
21.84482759,15.1637931
15.1637931,8.00862069
8.00862069,4.023275862
0.738793103,3.899137931
3.899137931,7.793103448
7.793103448,13.25
13.25,19.81034483
19.81034483,26.75862069
26.75862069,31.3362069
31.3362069,32.50862069
32.50862069,38.06034483
38.06034483,36.12931034
36.12931034,32.22413793
32.22413793,31.21551724
31.21551724,30.99137931
30.99137931,30.79310345
30.79310345,26.78448276
26.78448276,23.87931034
23.87931034,21.9137931
21.9137931,16.45689655
16.45689655,13.12068966
13.12068966,12.49137931
12.49137931,9.965517241
9.965517241,6.768965517
6.768965517,3.270689655
0.827586207,6.322413793
6.322413793,14.42241379
14.42241379,22.87931034
22.87931034,31.81034483
31.81034483,41.04310345
41.04310345,48.07758621
48.07758621,54.5862069
54.5862069,61.80172414
61.80172414,66.12931034
66.12931034,69.13793103
69.13793103,70.60344828
70.60344828,70.25862069
70.25862069,69.05172414
69.05172414,68.15517241
68.15517241,66.38793103
66.38793103,57.97413793
57.97413793,50.15517241
50.15517241,39.14655172
39.14655172,17.39655172
17.39655172,18.54310345
18.54310345,19.85344828
19.85344828,8.931034483
1.167241379,6.703448276
6.703448276,15.31034483
15.31034483,24.68965517
24.68965517,33.87931034
33.87931034,42.1637931
42.1637931,49.97413793
49.97413793,56.14655172
56.14655172,62.24137931
62.24137931,61.97413793
61.97413793,35.90517241
35.90517241,19.75
19.75,26.36206897
26.36206897,28.21551724
28.21551724,53.34482759
53.34482759,63.86206897
63.86206897,60.25
60.25,31.4137931
31.4137931,21.26724138
21.26724138,18.04310345
18.04310345,21.49137931
21.49137931,10.6637931
10.6637931,4.304310345
1.573275862,7.663793103
7.663793103,16.1637931
16.1637931,25.29310345
25.29310345,34.21551724
34.21551724,42.48275862
42.48275862,49.88793103
49.88793103,56.46551724
56.46551724,62.27586207
62.27586207,66.68965517
66.68965517,69.56896552
69.56896552,70.86206897
70.86206897,71.37931034
71.37931034,69.74137931
69.74137931,66.43965517
66.43965517,63.15517241
63.15517241,57.86206897
57.86206897,51.5
51.5,44.10344828
44.10344828,35.70689655
35.70689655,26.47413793
26.47413793,17.24137931
17.24137931,8.836206897
1.851724138,8.034482759
8.034482759,16.05172414
16.05172414,24.74137931
24.74137931,32.78448276
32.78448276,40.43965517
40.43965517,48.49137931
48.49137931,54.98275862
54.98275862,60.84482759
60.84482759,66.02586207
66.02586207,68.56896552
68.56896552,69.22413793
69.22413793,68.61206897
68.61206897,66.42241379
66.42241379,63.46551724
63.46551724,59.9137931
59.9137931,54.79310345
54.79310345,48.65517241
48.65517241,41.90517241
41.90517241,32.9137931
32.9137931,23.62931034
23.62931034,14.47413793
14.47413793,6.877586207
1.806896552,6.362068966
6.362068966,13.02586207
13.02586207,22.26724138
22.26724138,30.71551724
30.71551724,36.39655172
36.39655172,38.77586207
38.77586207,45.37068966
45.37068966,50.35344828
50.35344828,54.86206897
54.86206897,61.07758621
61.07758621,64.73275862
64.73275862,63.87068966
63.87068966,59.82758621
59.82758621,59.0862069
59.0862069,59.04310345
59.04310345,53.34482759
53.34482759,44.31896552
44.31896552,29.88793103
29.88793103,30.27586207
30.27586207,22.43103448
22.43103448,14.1637931
14.1637931,6.922413793
0.053103448,2.471551724
2.471551724,8.896551724
8.896551724,17.23275862
17.23275862,26.51724138
26.51724138,35.32758621
35.32758621,43.69827586
43.69827586,50.87068966
50.87068966,57.87931034
57.87931034,63.29310345
63.29310345,67.62931034
67.62931034,69.9137931
69.9137931,71.03448276
71.03448276,70.25862069
70.25862069,68.96551724
68.96551724,62.75
62.75,55.71551724
55.71551724,50.73275862
50.73275862,42.54310345
42.54310345,32.42241379
32.42241379,19.86206897
19.86206897,14.82758621
14.82758621,10.30172414
10.30172414,5.640517241
1.705172414,5.802586207
5.802586207,12.21551724
12.21551724,19.68965517
19.68965517,27.75862069
27.75862069,35.84482759
35.84482759,42.78448276
42.78448276,49.31896552
49.31896552,54.75862069
54.75862069,57.30172414
57.30172414,61.23275862
61.23275862,62.76724138
62.76724138,59.84482759
59.84482759,53.70689655
53.70689655,53.56034483
53.56034483,47.56896552
47.56896552,43.20689655
43.20689655,34.69827586
34.69827586,28.15517241
28.15517241,19.44827586
19.44827586,14.9137931
14.9137931,10.14655172
10.14655172,5.903448276
1.131034483,3.418103448
3.418103448,5.411206897
5.411206897,7.00862069
7.00862069,19.11206897
19.11206897,27.43103448
27.43103448,32.61206897
32.61206897,28.43965517
28.43965517,27.22413793
27.22413793,29.8362069
29.8362069,19.90517241
19.90517241,21.95689655
21.95689655,34.75862069
34.75862069,36.31034483
36.31034483,47.93965517
47.93965517,39.54310345
39.54310345,32.67241379
32.67241379,26.0862069
26.0862069,20.09482759
20.09482759,21.0862069
21.0862069,14.55172414
14.55172414,7.732758621
7.732758621,5.293103448
1.648275862,4.415517241
4.415517241,13.82758621
13.82758621,23.54310345
23.54310345,29.39655172
29.39655172,42.61206897
42.61206897,51.87931034
51.87931034,58.22413793
58.22413793,64.23275862
64.23275862,69.56896552
69.56896552,69.13793103
69.13793103,69.48275862
69.48275862,72.67241379
72.67241379,65.72413793
65.72413793,54.5862069
54.5862069,58.90517241
58.90517241,43.60344828
43.60344828,50.5862069
50.5862069,34.78913793
34.78913793,25.97956897
25.97956897,17.17
17.17,8.848017241
8.848017241,6.074051724
6.074051724,3.3
0,2.714224138
2.714224138,4.9025
4.9025,7.090689655
7.090689655,13.65534483
13.65534483,20.04051724
20.04051724,26.42577586
26.42577586,34.24172414
34.24172414,42.05758621
42.05758621,40.01051724
40.01051724,37.96336207
37.96336207,27.88405172
27.88405172,17.80482759
17.80482759,27.52982759
27.52982759,37.25491379
37.25491379,40.95353448
40.95353448,44.65224138
44.65224138,28.76732759
28.76732759,12.8825
12.8825,13.76112069
13.76112069,14.63982759
14.63982759,17.76336207
17.76336207,20.88698276
20.88698276,10.70655172
10.70655172,7.313017241
7.313017241,3.919568966
1.869310345,3.212672414
3.212672414,4.555948276
4.555948276,8.585775862
8.585775862,11.47482759
11.47482759,14.3637931
14.3637931,23.59655172
23.59655172,32.82939655
32.82939655,28.67534483
28.67534483,24.5212931
24.5212931,21.87612069
21.87612069,19.23086207
19.23086207,18.08086207
18.08086207,16.93077586
16.93077586,12.79508621
12.79508621,8.659396552
8.659396552,13.43103448
13.43103448,10.77586207
10.77586207,8.344827586
8.344827586,8.836206897
8.836206897,8.767241379
8.767241379,7.284482759
7.284482759,5.131034483
0.340431034,3.897413793
3.897413793,10.50862069
10.50862069,19.37068966
19.37068966,29.18965517
29.18965517,39.05172414
39.05172414,47.28448276
47.28448276,55.0862069
55.0862069,60.68103448
60.68103448,66.64655172
66.64655172,70.77586207
70.77586207,73.79310345
73.79310345,74.39655172
74.39655172,73.01724138
73.01724138,72.24137931
72.24137931,67.99137931
67.99137931,67.01724138
67.01724138,61.64655172
61.64655172,54.82758621
54.82758621,47.12931034
47.12931034,38.98275862
38.98275862,29.9137931
29.9137931,20.53448276
20.53448276,11.38793103
11.38793103,4.098275862
0.385603448,4.229310345
4.229310345,11.75
11.75,20.99137931
20.99137931,30.29310345
30.29310345,39
39,47.52586207
47.52586207,54.02586207
54.02586207,59.70689655
59.70689655,65.95689655
65.95689655,68.55172414
68.55172414,66.81034483
66.81034483,65.92241379
65.92241379,53.81034483
53.81034483,46.65517241
46.65517241,43.00862069
43.00862069,31.92241379
31.92241379,26.32758621
26.32758621,21.68103448
21.68103448,15.21551724
15.21551724,8.465517241
8.465517241,5.628448276
5.628448276,3.264655172
0.806034483,2.904310345
2.904310345,5.532758621
5.532758621,14.80172414
14.80172414,13.06034483
13.06034483,15.94827586
15.94827586,33.05172414
33.05172414,39.29310345
39.29310345,58.18965517
58.18965517,60.75
60.75,66.27586207
66.27586207,69.9137931
69.9137931,63.98275862
63.98275862,46.65517241
46.65517241,30.81896552
30.81896552,54.36206897
54.36206897,25.87931034
25.87931034,33.74137931
33.74137931,14.35344828
14.35344828,9.956896552
9.956896552,9.155172414
9.155172414,12.81034483
12.81034483,6.544827586
6.544827586,2.367241379
0.471034483,4.722413793
4.722413793,12.82758621
12.82758621,21.77586207
21.77586207,31.21551724
31.21551724,40.34482759
40.34482759,49.10344828
49.10344828,56.0862069
56.0862069,61.75862069
61.75862069,67.29310345
67.29310345,71.12068966
71.12068966,73.18965517
73.18965517,73.53448276
73.53448276,72.93103448
72.93103448,71.55172414
71.55172414,68.1637931
68.1637931,64.34482759
64.34482759,54.31896552
54.31896552,51.55172414
51.55172414,44.02586207
44.02586207,28.9137931
28.9137931,26.62931034
26.62931034,19.70689655
19.70689655,11.69827586
11.69827586,4.730172414
0.788793103,5.032758621
5.032758621,12.75
12.75,21.60344828
21.60344828,30.45689655
30.45689655,38.3362069
38.3362069,47.31034483
47.31034483,54.43965517
54.43965517,60.34482759
60.34482759,62.74137931
62.74137931,68.81896552
68.81896552,72.15517241
72.15517241,73.62068966
73.62068966,73.87931034
73.87931034,71.55172414
71.55172414,67.70689655
67.70689655,61.51724138
61.51724138,59.04310345
59.04310345,51.13793103
51.13793103,44.9137931
44.9137931,36.37931034
36.37931034,26.99137931
26.99137931,19.03448276
19.03448276,8.353448276
8.353448276,3.624137931
0.734482759,4.69137931
4.69137931,11.31896552
11.31896552,19.43965517
19.43965517,28.74137931
28.74137931,38.14655172
38.14655172,46.59482759
46.59482759,54.02586207
54.02586207,60.75862069
60.75862069,66.26724138
66.26724138,69.05172414
69.05172414,71.98275862
71.98275862,73.27586207
73.27586207,73.79310345
73.79310345,72.32758621
72.32758621,68.68965517
68.68965517,64.57758621
64.57758621,59.25862069
59.25862069,52.96551724
52.96551724,45.75
45.75,37.67241379
37.67241379,28.90517241
28.90517241,20.18103448
20.18103448,11.48275862
11.48275862,4.434482759
1.251724138,6.276724138
6.276724138,12.49137931
12.49137931,22.25
22.25,30.89655172
30.89655172,38.00862069
38.00862069,45.53448276
45.53448276,52.40517241
52.40517241,56.4137931
56.4137931,58.60344828
58.60344828,64.01724138
64.01724138,63.9137931
63.9137931,67.88793103
67.88793103,64.03448276
64.03448276,61.6637931
61.6637931,57.94827586
57.94827586,53.87931034
53.87931034,45.21551724
45.21551724,37.3362069
37.3362069,31.65517241
31.65517241,20.92241379
20.92241379,15.76724138
15.76724138,10.70689655
10.70689655,6.070689655
6.070689655,2.747413793
0.516982759,3.41637931
3.41637931,11.12068966
11.12068966,19.77586207
19.77586207,28.18965517
28.18965517,36.67241379
36.67241379,45.54310345
45.54310345,53.65517241
53.65517241,59.56896552
59.56896552,66.56896552
66.56896552,70.0862069
70.0862069,73.18965517
73.18965517,73.27586207
73.27586207,74.22413793
74.22413793,72.32758621
72.32758621,69.9137931
69.9137931,66.80172414
66.80172414,61.12068966
61.12068966,54.44827586
54.44827586,46.25
46.25,37.87068966
37.87068966,29.51724138
29.51724138,20.62931034
20.62931034,12.18965517
12.18965517,4.944827586
1.401724138,7.24137931
7.24137931,14.5
14.5,22.79310345
22.79310345,31.75862069
31.75862069,41.12068966
41.12068966,49.45689655
49.45689655,57.22413793
57.22413793,63.77586207
63.77586207,68.62931034
68.62931034,71.81034483
71.81034483,67
67,67.34482759
67.34482759,70.68965517
70.68965517,66.51724138
66.51724138,69.39655172
69.39655172,65.21551724
65.21551724,58.12931034
58.12931034,54.9137931
54.9137931,46.61206897
46.61206897,28.89655172
28.89655172,27.25862069
27.25862069,17.64655172
17.64655172,12.46551724
12.46551724,5.640517241
1.347413793,5.881896552
5.881896552,13.36206897
13.36206897,21.46551724
21.46551724,29.19827586
29.19827586,38.56896552
38.56896552,47.72413793
47.72413793,56.18103448
56.18103448,62.70689655
62.70689655,68.13793103
68.13793103,70.77586207
70.77586207,71.03448276
71.03448276,72.75862069
72.75862069,71.55172414
71.55172414,68.96551724
68.96551724,68.43965517
68.43965517,63.92241379
63.92241379,56.95689655
56.95689655,43.20689655
43.20689655,39.43103448
39.43103448,36.75
36.75,27.51724138
27.51724138,17.61206897
17.61206897,8.905172414
8.905172414,3.393103448
0.66612069,2.762068966
2.762068966,4.781034483
4.781034483,9.456896552
9.456896552,10.56034483
10.56034483,16.79310345
16.79310345,17.18103448
17.18103448,15.07758621
15.07758621,16.53448276
16.53448276,15.61206897
15.61206897,15.20689655
15.20689655,17.56034483
17.56034483,23.43103448
23.43103448,34.42241379
34.42241379,31.93965517
31.93965517,24.54310345
24.54310345,21.43103448
21.43103448,15.49137931
15.49137931,10.87931034
10.87931034,8.879310345
8.879310345,9.612068966
9.612068966,6.381896552
6.381896552,4.871551724
4.871551724,3.073275862
2.20862069,2.924137931
2.924137931,4.087068966
4.087068966,6.625
6.625,6.750862069
6.750862069,9.336206897
9.336206897,10.01724138
10.01724138,12.46551724
12.46551724,15.01724138
15.01724138,14.56034483
14.56034483,14.13793103
14.13793103,11.73275862
11.73275862,18.53448276
18.53448276,18.78448276
18.78448276,19.00862069
19.00862069,27.36206897
27.36206897,25.26724138
25.26724138,13.5862069
13.5862069,18.57758621
